DOCNUM_ID,PEOPLE,STKCOD,DOCNUM,DOCDAT,TRNQTY,STKDES,NETVAL
1593,ห-002,S-SHOCK-00,RN180330002,4/2/2018,2.0,โช้ค,
1594,ห-002,T7501612BS,RR180329004,4/2/2018,2.0,ยางนอก BS 750-16/12,
1594,ห-002,T75016,RR180329004,4/2/2018,2.0,ยางใน MA750-16,
1594,ห-002,T65070075082516BS00,RR180329004,4/2/2018,2.0,ยางรอง BS 650/700/750/825-16,
1595,ห-002,T1955515EP300,RR180330004,4/2/2018,1.0,ยางนอก BS 195/55-15 EP300,
1596,ห-002,T82520,RR180331002,4/2/2018,2.0,ยางใน BS 825-20,
1596,ห-002,T82520BS,RR180331002,4/2/2018,2.0,ยางรอง BS 825-20,
1597,ห-002,T1855515EP300,RN180407003,4/9/2018,1.0,ยางนอก BS 185/55-15 EP300,
1598,ห-002,T70075081582515DS00,RR180406001,4/9/2018,1.0,ยางใน DS 700/750/815/825-15,
1599,ห-002,T70075081582515DS00,RR180406002,4/9/2018,1.0,ยางใน DS 700/750/815/825-15,
1600,ห-002,T19514CV9000FS,RR180420004,4/23/2018,2.0,ยางนอก FS 195/14 CV9000,
1601,ห-002,T10002016D111,RR180418004,4/23/2018,2.0,ยางนอก DS 1000-20/16 D111,
1601,ห-002,T100020M729BS00,RR180418004,4/23/2018,1.0,ยางนอก BS 1000 -20,
1602,ห-002,T19514CV9000FS,RR180424001,4/25/2018,2.0,ยางนอก FS 195/14 CV9000,
1603,ห-002,M-08-02-0002,RN180504003,5/5/2018,1.0,ตั้งศูนย์,
1604,ห-002,M-08-02-0002,PN180505004,5/7/2018,1.0,ตั้งศูนย์,
1605,ห-002,T75016R156BS00,RR180504003,5/7/2018,2.0,ยางนอก BS 750R16 R156,
1605,ห-002,T75016BS,RR180504003,5/7/2018,2.0,ยางใน BS 750-16,
1605,ห-002,T65070075082516BS00,RR180504003,5/7/2018,2.0,ยางรอง BS 650/700/750/825-16,
1606,ห-002,T1855516EP300,RR180509004,5/10/2018,1.0,ยางนอก BS 185/55-16 EP300,
1607,ห-002,T1856514EP150BS,RR180515007,5/16/2018,1.0,ยางนอก BS 185/65-14 EP150,
1608,ห-002,M-08-02-0002,PN180519001,5/21/2018,1.0,ตั้งศูนย์,
1609,ห-002,S-UP BALL JOINT-01,RN180523007,5/25/2018,2.0,ลูกหมากบน,
1610,ห-002,T7001515D102DS00,RN180614004,6/18/2018,2.0,ยางนอก DS 700-15/12 D102,
1610,ห-002,T65070015BS00,RN180614004,6/18/2018,2.0,ยางใน 650/700-15,
1610,ห-002,T65070075082516BS00,RN180614004,6/18/2018,2.0,ยางรอง BS 650/700/750/825-16,
1611,ห-002,M-08-02-0002,PN180622001,6/23/2018,1.0,ตั้งศูนย์,
1612,ห-002,M-08-02-0002,RN180625001,6/26/2018,1.0,ตั้งศูนย์,
1613,ห-002,M-08-02-0002,RN180627005,6/28/2018,1.0,ตั้งศูนย์,
1614,ห-002,T2255517T001,RN180629001,6/30/2018,1.0,ยางนอก BS 225/55-17 T001,
1615,ห-002,S555DISBERCH-F,RN180713006,7/14/2018,1.0,ผ้าดิสเบรคหน้า ,
1616,ห-002,S555DISBERCH-F,RN180716005,7/17/2018,1.0,ผ้าดิสเบรคหน้า,
1617,ห-002,S555NS00TOYOTA001,RN180714009,7/17/2018,1.0,โช๊คหน้าR,
1617,ห-002,S555NS00TOYOTA001,RN180714009,7/17/2018,1.0,โช๊คหน้าL,
1618,ห-002,M-08-02-0002,PN180726002,7/28/2018,1.0,ตั้งศูนย์,
1618,ห-002,P-POWER ATF,PN180726002,7/28/2018,1.0,น้ำมันเพาเวอร์,
1619,ห-002,WHEEL-01,RN180803004,8/4/2018,1.0,ล้อกะทะ ,
1620,ห-002,T75016R156BS00,RR180803002,8/4/2018,2.0,ยางนอก BS 750R16 R156,
1620,ห-002,T75016 BS,RR180803002,8/4/2018,2.0,ยางรอง BS 750-16,
1620,ห-002,T65070016BS00,RR180803002,8/4/2018,2.0,ยางใน BS 650/700-16,
1621,ห-002,T1122.5R157BS00,RR180803003,8/4/2018,2.0,ยางนอก BS 11R22.5 R157,
1622,ห-002,T65070016BS00,RR180807001,8/8/2018,4.0,ยางใน BS 650/700-16,
1622,ห-002,T65070075082516BS00,RR180807001,8/8/2018,2.0,ยางรอง BS 650/700/750/825-16,
1623,ห-002,M-08-02-0002,PN180808003,8/8/2018,1.0,ตั้งศูนย์,
1623,ห-002,53-04-07-00,PN180808003,8/8/2018,1.0,ค่าอะไหล่,
1624,ห-002,M-08-02-0002,RN180818003,8/21/2018,1.0,ตั้งศูนย์,
1625,ห-002,T7001612MRBS00,RR180818001,8/21/2018,4.0,ยางนอก BS 700-16 / 12 MR,
1625,ห-002,T65070016BS00,RR180818001,8/21/2018,4.0,ยางใน BS 650/700-16,
1625,ห-002,T65070075082516BS00,RR180818001,8/21/2018,4.0,ยางรอง BS 650/700/750/825-16,
1626,ห-002,53-04-07-00,PN180823002,8/24/2018,1.0,ค่าอะไหล่,
1627,ห-002,T1955516ER30BS00,RR180903002,9/7/2018,4.0,ยางนอก BS 195  /55 -16 EP300,
1628,ห-002,T1856515DT30,RR180901002,9/7/2018,1.0,ยางนอก BS 185/65-15 DT30,
1629,ห-002,S-SHOCK-00,RN180910002,9/12/2018,2.0,โช้คหลัง,
1630,ห-002,S555,RN180921001,9/22/2018,1.0,กรองเครื่อง,
1631,ห-002,M-08-02-0002,PN180924002,9/25/2018,1.0,ตั้งศูนย์ขนาดกลาง,
1632,ห-002,M-08-02-0002,RN180926001,9/26/2018,1.0,ตั้งศูนย์,
1632,ห-002,M-03-02,RN180926001,9/26/2018,1.0,ลิ่มปรับมุมแคสเตอร์,
1633,ห-002,T700R16R200BS00,RR180926005,9/28/2018,2.0,ยางนอก BS 700R16R 200,
1633,ห-002,T65070016BS00,RR180926005,9/28/2018,2.0,ยางใน BS 650/700-16,
1633,ห-002,T65070075082516BS00,RR180926005,9/28/2018,2.0,ยางรอง BS 650/700/750/825-16,
1634,ห-002,T2055516EP300,RR181003001,10/4/2018,1.0,ยางนอก BS 205/55-16 EP300,
1635,ห-002,53-04-07-00,RN181010007,10/11/2018,1.0,ค่าอะไหล่,
1636,ห-002,T7501512D102,RN181023003,10/24/2018,2.0,ยางนอก DS 750-15/12 D102,
1636,ห-002,T75016,RN181023003,10/24/2018,2.0,ยางใน BS 750-16,
1636,ห-002,T65070075082516BS00,RN181023003,10/24/2018,2.0,ยางรอง BS 650/700/750/825-16,
1637,ห-002,T7001610MRBS00,RR181026001,10/27/2018,2.0,ยางนอก BS 700-16 / 10 MR,
1637,ห-002,T65070016BS00,RR181026001,10/27/2018,2.0,ยางใน BS 650/700-16,
1637,ห-002,T65070075082516BS00,RR181026001,10/27/2018,2.0,ยางรอง BS 650/700/750/825-16,
1638,ห-002,S-AIR FILTER-02,RN181031003,10/31/2018,1.0,กรองอากาศ,
1639,ห-002,S555DISBERCH-F,RN181105006,11/6/2018,1.0,ผ้าดิสเบรคหน้า ,
1640,ห-002,T2055516EP300,RR181109001,11/13/2018,1.0,ยางนอก BS 205/55-16 EP300,
1641,ห-002,T2155517EP300,RR181107002,11/13/2018,1.0,ยางนอก BS 215/55-17 EP300,
1642,ห-002,M-08-02-0002,PN181114001,11/14/2018,1.0,ตั้งศูนย์,
1643,ห-002,53-04-07-00,RN181112006,11/14/2018,1.0,ค่าอะไหล่,
1644,ห-002,SZZZ-05-06,RN181115005,11/16/2018,2.0,ยางกันโคลง-หน้า,
1645,ห-002,M-08-02-0002,PN181126002,11/29/2018,1.0,ตั้งศูนย์,
1646,ห-002,53-04-07-00,RN181203004,12/6/2018,1.0,ค่าอะไหล่,
1647,ห-002,53-04-07-00,GR181203001,12/6/2018,1.0,ค่าอะไหล่,
1648,ห-002,53-04-07-00,RN181203005,12/6/2018,1.0,ค่าอะไหล่,
1649,ห-002,53-04-07-00,RN181207001,12/12/2018,2.0,ค่าอะไหล่,
1649,ห-002,53-04-07-00,RN181207001,12/12/2018,2.0,ค่าอะไหล่,
1650,ห-002,53-04-07-00,RN181205002,12/12/2018,1.0,ค่าอะไหล่,
1651,ห-002,53-04-07-00,RN181207002,12/12/2018,2.0,ค่าอะไหล่,
1652,ห-002,M-08-02-0002,PN181212001,12/12/2018,1.0,ตั้งศูนย์,
1652,ห-002,M-03-02,PN181212001,12/12/2018,1.0,ลิ่มปรับมุมแคสเตอร์,
1653,ห-002,M-08-02-0002,RN181213003,12/14/2018,1.0,ตั้งศูนย์,
1654,ห-002,M-08-02-0002,HP190110001,1/17/2019,1.0,ตั้งศูนย์,
1655,ห-002,SZZZ-05-06,RN190116008,1/17/2019,2.0,ยางกันโคลง-หน้า,
1656,ห-002,T2156516R611BS,RR190108006,1/18/2019,1.0,ยางนอก BS 215/65-16 R611,
1657,ส-010,B-GS-38B19L-MF,RR1507280010,7/28/2015,2.0,แบตเตอรี่ GS 38B19L-MF,
1657,ส-010,B-GS-DIN75,RR1507280010,7/28/2015,2.0,แบตเตอรี่ GS DIN75,
1658,ส-010,B-GS-46B24R,RR1511160004,11/16/2015,2.0,แบตเตอรี่ GS 46B24R-MF,
1658,ส-010,B-GS-46B24L,RR1511160004,11/16/2015,10.0,แบตเตอรี่ GS 46B24L-MF,
1659,ส-010,B-GS-46B24L,RR160726004,8/5/2016,20.0,แบตเตอรี่ GS 46B24L-MF,
1660,ส-010,B-GS-N150,RR160523006,8/11/2016,2.0,แบตเตอรี่ GS N150,
1661,ส-010,B-GS-N100,RR170120004,2/7/2017,2.0,แบตเตอรี่ GS N100,
1661,ส-010,B-GS-GT100P,RR170120004,2/7/2017,2.0,แบตเตอรี่ GS GT150,
1662,ส-010,M-01-01-RR,IV1712016,12/4/2017,1.0,ปะสติมยางหลัง ขวา,
1663,ส-010,M-01-01-RL,HS1712094,12/12/2017,1.0,ปะสติมยางหลัง ซ้าย,
1664,ส-010,B-GS-EXTRA150L,IV1801003,1/3/2018,1.0,แบตเตอรี่ GS EXTRA150L,
1664,ส-010,41-00-06-00,IV1801003,1/3/2018,1.0,เทิร์นแบตเตอรี่เก่า,
1665,ส-010,B-GS-EXTRA150L,IV1801004,1/3/2018,1.0,แบตเตอรี่ GS EXTRA150L,
1666,ส-010,M-01-01-RR,IV1801020,1/9/2018,1.0,ปะสติมยางหลัง ขวา,
1667,ส-010,M-01-01-RR,IV1801046,1/13/2018,1.0,ปะสติมยางหลัง ขวา,
1668,ส-010,M-01-01-FR,IV1712098,12/21/2017,1.0,ปะสติมยางหน้า ขวา,
1668,ส-010,M-03-01-1516,IV1712098,12/21/2017,1.0,ถ่วงล้อ,
1668,ส-010,MOBIL 10W-30,IV1712098,12/21/2017,1.0,"เติมน้ำมันเครื่อง Mobil 10w-30/s2000- 10,000โล",
1669,ส-010,M-01-01-FL,IV1801081,1/22/2018,1.0,ปะสติมยางหน้า ซ้าย,
1669,ส-010,M-03-01-1516,IV1801081,1/22/2018,1.0,ถ่วงล้อ,
1670,ส-010,T2656517CTML00,IV1801092,1/24/2018,4.0,ยางนอก มิชลิน 265 /65 -17 CROSS TERRAIN,
1671,ส-010,M-01-01-FR,IV1802014,2/3/2018,1.0,ปะสติมยางหน้า ขวา,
1671,ส-010,M-03-01-1516,IV1802014,2/3/2018,1.0,ถ่วงล้อ,
1672,ส-010,M-01-01-FL,IV1802044,2/8/2018,1.0,ปะสติมยางหน้า ซ้าย,
1672,ส-010,M-03-01-1516,IV1802044,2/8/2018,1.0,ถ่วงล้อ,
1673,ส-010,T2656517D693BS,IV1802062,2/12/2018,4.0,ยางนอก BS 265/65-17 D693,
1673,ส-010,B-GS-EXTRA150L,IV1802062,2/12/2018,1.0,แบตเตอรี่ GS EXTRA150L,
1674,ส-010,S-LAMP,IV1802063,2/12/2018,1.0,หลอดไฟหน้าซ้าย,
1674,ส-010,S-LAMP-06,IV1802063,2/12/2018,1.0,หลอดไฟตัดหมอก-ซ้าย,
1674,ส-010,M-SERVICE-01,IV1802063,2/12/2018,1.0,ค่าบริการ,
1675,ส-010,SZZ-05,IV1802066,2/13/2018,1.0,ฟลิวเมน,
1675,ส-010,M-SERVICE-01,IV1802066,2/13/2018,1.0,ค่าบริการ,
1676,ส-010,T2656517D693BS,IV1802068,2/13/2018,4.0,ยางนอก BS 265/65-17 D693,
1676,ส-010,B-GS-EXTRA150L,IV1802068,2/13/2018,1.0,แบตเตอรี่ GS EXTRA150L,
1677,ส-010,M-01-01-RL,IV1802074,2/14/2018,1.0,ปะสติมยางหลัง ซ้าย,
1678,ส-010,T2656517D693BS,IV1802076,2/15/2018,4.0,ยางนอก BS 265/65-17 D693,
1679,ส-010,T2656517D693BS,IV1802077,2/15/2018,4.0,ยางนอก BS 265/65-17 D693,
1680,ส-010,M-01-01-RR,IV1802095,2/20/2018,1.0,ปะสติมยางหลัง ขวา,
1681,ส-010,B-3K-HB145L,IV1802122,2/23/2018,1.0,แบตเตอรี่ 3K HYBRID HB145L,
1681,ส-010,M-01-01-RL,IV1802122,2/23/2018,1.0,ปะสติมยางหลัง ซ้าย,
1682,ส-010,M-01-01-FL,IV1802133,2/26/2018,1.0,ปะสติมยางหน้า ซ้าย,
1682,ส-010,M-03-01-1516,IV1802133,2/26/2018,1.0,ถ่วงล้อ,
1683,ส-010,M-04-01-0001,IV1802139,2/27/2018,1.0,ขัดทาน้ำยาขอบยางหน้าขวา,
1683,ส-010,M-03-01-1516,IV1802139,2/27/2018,1.0,ถ่วงล้อ,
1684,ส-010,S-FUEL FILTER-01,IV1802140,2/27/2018,1.0,กรองโซล่า,
1684,ส-010,MOBIL 10W-30,IV1802140,2/27/2018,1.0,น้ำมันเครื่อง Mobil 10w-30/s2000-10000โล (1x7L),
1684,ส-010,M-SERVICE-01,IV1802140,2/27/2018,1.0,ค่าบริการ,
1685,ส-010,MOBIL 10W-30,IV1803009,3/3/2018,7.0,น้ำมันเครื่อง Mobil 10w-30/s2000-10000โล (1x7L),
1685,ส-010,S555,IV1803009,3/3/2018,1.0,กรองเครื่อง,
1685,ส-010,VALVOLINE 85W90,IV1803009,3/3/2018,2.5,น้ำมันเกียร์ Valvoline 85W-90,
1685,ส-010,VALVOLINE,IV1803009,3/3/2018,3.0,น้ำมันเฟืองท้าย Valvoline  85w90,
1685,ส-010,S-FUEL FILTER-01,IV1803009,3/3/2018,1.0,กรองโซล่า,
1685,ส-010,S-AIR FILTER-03,IV1803009,3/3/2018,1.0,กรองแอร์,
1685,ส-010,M-SERVICE-01,IV1803009,3/3/2018,1.0,ค่าบริการ,
1686,ส-010,B-GS-EXTRA120L,IV1803019,3/6/2018,1.0,แบตเตอรี่ GS EXTRA120L,
1687,ส-010,T2656517D693BS,IV1803051,3/12/2018,4.0,ยางนอก BS 265/65-17 D693,
1688,ส-010,T2656517D693BS,IV1803054,3/12/2018,4.0,ยางนอก BS 265/65-17 D693,
1689,ส-010,T2656517D693BS,IV1803060,3/13/2018,4.0,ยางนอก BS 265/65-17 D693,
1690,ส-010,S-LAMP,IV1803061,3/13/2018,2.0,หลอดไฟหน้า -ซ้ายพร้อมใส่,
1691,ส-010,SBREAKPAD-02,IV1803069,3/14/2018,1.0,ผ้าเบรคหน้า,
1691,ส-010,M-05-01-0001,IV1803069,3/14/2018,2.0,เจียรจานประชิดล้อหน้า ขวา-ซ้าย,
1691,ส-010,S-SHOESBREAK,IV1803069,3/14/2018,1.0,ก้ามเบรคหลัง,
1691,ส-010,M-05-01-0003,IV1803069,3/14/2018,2.0,เจียรจานดั้มเบรคล้อหลัง ขวา-ซ้าย,
1691,ส-010,SBREAK-FLUID,IV1803069,3/14/2018,2.0,น้ำมันเบรค,
1691,ส-010,M-SERVICE-01,IV1803069,3/14/2018,4.0,ค่าบริการ,
1691,ส-010,MOBIL 10W-30,IV1803069,3/14/2018,7.0,น้ำมันเครื่อง Mobil 10w-30/s2000-10000โล (1x7L),
1691,ส-010,S555,IV1803069,3/14/2018,1.0,กรองเครื่อง,
1692,ส-010,M-01-01-FL,IV1803108,3/22/2018,1.0,ปะสติมยางหน้า ซ้าย,
1692,ส-010,M-03-01-1516,IV1803108,3/22/2018,1.0,ถ่วงล้อ,
1693,ส-010,B-GS-G,HP180323001,3/26/2018,1.0,แบตเตอรี่ GS  MFX200L,
1694,ส-010,B-GS-EXTRA150L,IV1803138,3/28/2018,1.0,แบตเตอรี่ GS EXTRA150L,
1695,ส-010,T2656517D693BS,IV1803146,3/30/2018,4.0,ยางนอก BS 265/65-17 D693,
1696,ส-010,M-01-01-RR,IV1803147,3/31/2018,1.0,ปะสติมยางหลัง ขวา,
1697,ส-010,S-LAMP-01,IV1804017,4/4/2018,1.0,หลอดไฟเบรคหลังขวา,
1698,ส-010,M-01-01-FL,IV1804024,4/5/2018,1.0,ปะสติมยางหน้า ซ้าย,
1699,ส-010,S-LAMP-01,IV1804086,4/26/2018,1.0,หลอดไฟเบรคหลังขวา,
1700,ส-010,B-GS-EXTRA150L,IV1804090,4/27/2018,1.0,แบตเตอรี่ GS EXTRA150L,
1701,ส-010,S-LAMP-02,IV1804102,4/30/2018,1.0,หลอดไฟเลี้ยวหน้าขวา,
1701,ส-010,M-SERVICE-01,IV1804102,4/30/2018,1.0,ค่าบริการ,
1702,ส-010,S-LAMP-01,IV1805005,5/2/2018,1.0,หลอดไฟเบรคหลังขวา,
1702,ส-010,M-SERVICE-01,IV1805005,5/2/2018,1.0,ค่าบริการ,
1703,ส-010,B-GS-N150,HP180427001,5/9/2018,2.0,แบตเตอรี่ GS N150,
1704,ส-010,M-01-01-RL,IV1805053,5/14/2018,1.0,ปะสติมยางหลัง ซ้าย,
1705,ส-010,M-01-01-RL,IV1805069,5/17/2018,1.0,ปะสติมยางหลัง ซ้าย,
1706,ส-010,B-3K-N150,HP180516001,5/17/2018,2.0,แบตเตอรี่ 3K N150,
1707,ส-010,S-LAMP-01,IV1805085,5/22/2018,1.0,หลอดไฟเบรคหลังซ้าย,
1707,ส-010,S-LAMP-01,IV1805085,5/22/2018,1.0,หลอดไฟเบรคหลังขวา,
1707,ส-010,M-SERVICE-01,IV1805085,5/22/2018,1.0,ค่าบริการ,
1708,ส-010,S-LAMP-11,IV1805122,5/30/2018,1.0,หลอดไฟถอยพร้อมใส่,
1709,ส-010,M-01-01-FL,IV1806011,6/4/2018,1.0,ปะสติมยางหน้า ซ้าย,
1709,ส-010,M-03-01-1516,IV1806011,6/4/2018,1.0,ถ่วงล้อ,
1710,ส-010,T2656517AT22DL00,IV1806046,6/8/2018,4.0,ยางนอก DUNLOP 265 /65 -17 AT22,
1711,ส-010,T2057015R611BS00,IV1806057,6/11/2018,4.0,ยางนอก BS 205/70-15 R611,
1712,ส-010,B-3K-HB145L,HS1806044,6/11/2018,1.0,แบตเตอรี่ 3K HYBRID HB145L,
1712,ส-010,41-00-06-00,HS1806044,6/11/2018,1.0,เทิร์นแบตเตอรี่เก่า,
1713,ส-010,S555ZZZ42-407,IV1806093,6/19/2018,1.0,ติดกิ๊ปบันได,
1713,ส-010,S555ZZZ42-407,IV1806093,6/19/2018,5.0,ติดกิ๊ปใต้ฝากระโปรงหน้า,
1713,ส-010,M-SERVICE-01,IV1806093,6/19/2018,1.0,ค่าบริการ,
1714,ส-010,M-01-01-RL,HS1806075,6/20/2018,1.0,ปะสติมยางหลัง ซ้าย,
1715,ส-010,M-01-01-FR,HS1806089,6/23/2018,1.0,ปะสติมยางหน้า ขวา,
1716,ส-010,T2656517PT3DL00,IV1806121,6/23/2018,4.0,ยางนอก DL 265/65-17 PT3,
1717,ส-010,T2656517PT3DL00,IV1806126,6/25/2018,4.0,ยางนอก DL 265/65-17 PT3,
1718,ส-010,M-01-01-RL,IV1806127,6/25/2018,1.0,ปะสติมยางหลัง ซ้าย,
1719,ส-010,TOTAL10W30,IV1806128,6/25/2018,7.0,น้ำมันเครื่อง 10W-30 TOTAL(7ล.),
1719,ส-010,S555,IV1806128,6/25/2018,1.0,กรองเครื่อง,
1720,ส-010,S555NS00NISSAN 64-12,IV1806130,6/25/2018,1.0,หม้อลมเบรค ,
1720,ส-010,Sแม่ปั๊มเบรค,IV1806130,6/25/2018,1.0,แม่ปั๊มเบรค,
1720,ส-010,SBREAK-FLUID,IV1806130,6/25/2018,1.0,น้ำมันเบรค,
1720,ส-010,M-SERVICE-01,IV1806130,6/25/2018,1.0,ค่าบริการ,
1721,ส-010,M-01-01-FL,HS1806106,6/27/2018,1.0,ปะสติมยางหน้า ซ้าย,
1722,ส-010,M-01-01-RR,IV1806143,6/27/2018,1.0,ปะสติมยางหลัง ขวา,
1723,ส-010,TOTAL10W30,IV1807045,7/7/2018,7.0,น้ำมันเครื่อง 10W-30 TOTAL(7ล.),
1723,ส-010,S555,IV1807045,7/7/2018,1.0,กรองเครื่อง,
1723,ส-010,S-RING,IV1807045,7/7/2018,1.0,แหวนรองน็อตน้ำมันเครื่อง,
1724,ส-010,B-3K-HB145L,IV1807048,7/9/2018,1.0,แบตเตอรี่ 3K HYBRID HB145L,
1724,ส-010,41-00-06-00,IV1807048,7/9/2018,1.0,เทิร์นแบตเตอรี่เก่า,
1725,ส-010,TOTAL10W30,IV1807057,7/10/2018,7.0,น้ำมันเครื่อง 10W-30 TOTAL(7ล.),
1725,ส-010,S555,IV1807057,7/10/2018,1.0,กรองเครื่อง,
1725,ส-010,S-AIR FILTER-03,IV1807057,7/10/2018,1.0,กรองแอร์,
1725,ส-010,S-LAMP-01,IV1807057,7/10/2018,1.0,หลอดไฟเบรคหลังซ้าย,
1726,ส-010,S-LAMP-01,IV1807092,7/13/2018,2.0,หลอดไฟเบรคหลังซ้าย-ขวา,
1726,ส-010,M-SERVICE-01,IV1807092,7/13/2018,1.0,ค่าบริการ,
1727,ส-010,T2057015VANGOSIAMES,IV1807110,7/18/2018,4.0,ยางนอก SIAMES 205/70-15 VANGO,
1727,ส-010,M-04-01-0003,IV1807110,7/18/2018,4.0,จุ๊บเติมลม ฟรี,
1727,ส-010,M-08-02-0003,IV1807110,7/18/2018,1.0,ตั้งศูนย์ (เปลี่ยนยาง 4 เส้น ฟรี),
